station_code,station_id,station_macro,sector,ware,side,role,owner,stock,inbound,outbound,net,allocation,price_cr,price_avg,alloc_value_cr,fill_alloc,s,m_model,a_model,fill_model,cohort,denominator,s_model,residual,cohort_m_fit,cohort_a_fit,cohort_n_offers,cohort_n_distinct_fills,cohort_bin_rmse,confidence
NHK-502,[0x39dc6],station_gen_factory_base_01_macro,Hewa's Twin II,smartchips,buy,,teladi,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NHO-309,[0x7de72],station_gen_factory_base_01_macro,Argon Prime,missilecomponents,buy,,argon,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NHW-746,[0x660f],station_gen_factory_base_01_macro,Tharka's Ravine XXIV,dronecomponents,buy,,freesplit,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NHW-746,[0x660f],station_gen_factory_base_01_macro,Tharka's Ravine XXIV,smartchips,buy,,freesplit,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NHZ-125,[0x9c5d8],station_gen_factory_base_01_macro,Unholy Retribution,missilecomponents,buy,,paranid,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NIA-618,[0x78cd5],station_gen_factory_base_01_macro,Second Contact II Flashpoint,dronecomponents,buy,,antigone,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NIA-618,[0x78cd5],station_gen_factory_base_01_macro,Second Contact II Flashpoint,smartchips,buy,,antigone,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NIB-450,[0x25dcc],station_gen_factory_base_01_macro,Zyarth's Dominion X,missilecomponents,buy,,split,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NIB-450,[0x25dcc],station_gen_factory_base_01_macro,Zyarth's Dominion X,smartchips,buy,,split,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NIU-417,[0x1aee9],station_gen_factory_base_01_macro,Second Contact VII,smartchips,buy,,antigone,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NLE-261,[0x981bf],station_gen_factory_base_01_macro,Family Zhin,missilecomponents,buy,,split,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NLR-802,[0x244c1],station_gen_factory_base_01_macro,Kingdom End I,missilecomponents,buy,,boron,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NMX-986,[0xae0d1],station_gen_factory_base_01_macro,Ianamus Zura VII,missilecomponents,buy,,teladi,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NNP-347,[0x6a61b],station_gen_factory_base_01_macro,Mercury,metallicmicrolattice,buy,,terran,0.0,0.0,0.0,0.0,,53.5,50.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NOF-885,[0x7df35],station_gen_factory_base_01_macro,Argon Prime,dronecomponents,buy,,argon,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NOF-885,[0x7df35],station_gen_factory_base_01_macro,Argon Prime,missilecomponents,buy,,argon,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NQP-234,[0x93b97],station_gen_factory_base_01_macro,Bright Promise,missilecomponents,buy,,teladi,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NRT-359,[0x26ca0],station_gen_factory_base_01_macro,Zyarth's Dominion X,smartchips,buy,,split,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NUY-323,[0x2bc84],station_gen_factory_base_01_macro,Guiding Star V,smartchips,buy,,argon,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NWV-911,[0x80469],station_gen_factory_base_01_macro,Brennan's Triumph,metallicmicrolattice,buy,,pioneers,0.0,0.0,0.0,0.0,,53.5,50.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NXD-173,[0x5980c],station_gen_factory_base_01_macro,Tharka's Ravine VIII,missilecomponents,buy,,freesplit,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NXD-173,[0x5980c],station_gen_factory_base_01_macro,Tharka's Ravine VIII,smartchips,buy,,freesplit,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NYX-504,[0x3d6af],station_gen_factory_base_01_macro,Wretched Skies V Family Phi,missilecomponents,buy,,split,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
NYX-504,[0x3d6af],station_gen_factory_base_01_macro,Wretched Skies V Family Phi,smartchips,buy,,split,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OAH-581,[0x9a573],station_gen_factory_base_01_macro,Trinity Sanctum VII,dronecomponents,buy,,paranid,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OAH-581,[0x9a573],station_gen_factory_base_01_macro,Trinity Sanctum VII,missilecomponents,buy,,paranid,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OAH-581,[0x9a573],station_gen_factory_base_01_macro,Trinity Sanctum VII,smartchips,buy,,paranid,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OAY-253,[0xa0246],station_gen_factory_base_01_macro,Void of Opportunity,energycells,buy,,argon,0.0,17080.0,0.0,17080.0,,19.0,16.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OAY-253,[0xa0246],station_gen_factory_base_01_macro,Void of Opportunity,missilecomponents,buy,,argon,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OAY-253,[0xa0246],station_gen_factory_base_01_macro,Void of Opportunity,smartchips,buy,,argon,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OCP-659,[0x1943f],station_gen_factory_base_01_macro,Eighteen Billion,missilecomponents,buy,,teladi,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OCP-659,[0x1943f],station_gen_factory_base_01_macro,Eighteen Billion,smartchips,buy,,teladi,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OCV-231,[0x1b637],station_gen_factory_base_01_macro,Second Contact VII,smartchips,buy,,antigone,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OEZ-538,[0x90de5],station_gen_factory_base_01_macro,Lasting Vengeance,smartchips,buy,,holyorder,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OFC-909,[0xa515b],station_gen_factory_base_01_macro,Black Hole Sun IV,dronecomponents,buy,,argon,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OFC-909,[0xa515b],station_gen_factory_base_01_macro,Black Hole Sun IV,missilecomponents,buy,,argon,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OFC-909,[0xa515b],station_gen_factory_base_01_macro,Black Hole Sun IV,smartchips,buy,,argon,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OFM-038,[0x4de9f],station_gen_factory_base_01_macro,Grand Exchange I,dronecomponents,buy,,teladi,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OFM-038,[0x4de9f],station_gen_factory_base_01_macro,Grand Exchange I,smartchips,buy,,teladi,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OFY-724,[0x78ef0],station_gen_factory_base_01_macro,Morning Star IV,smartchips,buy,,argon,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OGD-475,[0x195c3],station_gen_factory_base_01_macro,Eighteen Billion,dronecomponents,buy,,teladi,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OGD-475,[0x195c3],station_gen_factory_base_01_macro,Eighteen Billion,smartchips,buy,,teladi,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OGN-403,[0x8fe6d],station_gen_factory_base_01_macro,Lasting Vengeance,missilecomponents,buy,,holyorder,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OGN-403,[0x8fe6d],station_gen_factory_base_01_macro,Lasting Vengeance,smartchips,buy,,holyorder,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OHS-766,[0x21408],station_gen_factory_base_01_macro,Zyarth's Dominion IV,dronecomponents,buy,,split,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OHS-766,[0x21408],station_gen_factory_base_01_macro,Zyarth's Dominion IV,missilecomponents,buy,,split,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OHS-766,[0x21408],station_gen_factory_base_01_macro,Zyarth's Dominion IV,smartchips,buy,,split,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OHU-068,[0x82629],station_gen_factory_base_01_macro,Pontifex's Claim,dronecomponents,buy,,holyorder,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OHU-068,[0x82629],station_gen_factory_base_01_macro,Pontifex's Claim,smartchips,buy,,holyorder,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OJE-967,[0x7a97f],station_gen_factory_base_01_macro,Rolk's Demise,missilecomponents,buy,,boron,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OJR-622,[0x6c2e3],station_gen_factory_base_01_macro,Pious Mists II,missilecomponents,buy,,paranid,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OKQ-855,[0xc482],station_gen_factory_base_01_macro,Eleventh Hour,smartchips,buy,,argon,0.0,780.0,0.0,780.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OLU-329,[0xa1015],station_gen_factory_base_01_macro,Void of Opportunity,smartchips,buy,,argon,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
ONW-618,[0x4bfac],station_gen_factory_base_01_macro,Grand Exchange III,dronecomponents,buy,,scaleplate,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
ONW-618,[0x4bfac],station_gen_factory_base_01_macro,Grand Exchange III,smartchips,buy,,scaleplate,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,energycells,buy,,civilian,0.0,0.0,0.0,0.0,,19.0,16.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OOQ-315,[0xa79b5],station_gen_piratebase_base_01_macro,Sanctum Verge,smartchips,buy,input,civilian,0.0,0.0,0.0,0.0,41589.0,63.0,57.0,2370573.0,0.0,0.5,,0.053,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OQU-918,[0xa42eb],station_gen_factory_base_01_macro,The Reach,smartchips,buy,,argon,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
ORL-480,[0xa176c],station_xen_defence_base_01_macro,Scale Plate Green I,ore,buy,,xenon,0.0,0.0,0.0,0.0,,54.0,50.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
ORL-480,[0xa176c],station_xen_defence_base_01_macro,Scale Plate Green I,silicon,buy,,xenon,0.0,0.0,0.0,0.0,,140.0,130.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OSE-024,[0x90b93],station_gen_factory_base_01_macro,Lasting Vengeance,smartchips,buy,,holyorder,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OTG-750,[0x57f92],station_xen_defence_base_01_macro,Mists of Artemis,energycells,buy,,xenon,0.0,0.0,0.0,0.0,,19.0,16.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OTG-750,[0x57f92],station_xen_defence_base_01_macro,Mists of Artemis,silicon,buy,,xenon,0.0,120.0,0.0,120.0,,140.0,130.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OTL-026,[0x8f3fe],station_gen_factory_base_01_macro,CEO's Doubt,dronecomponents,buy,,teladi,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OVH-823,[0x26ed3],station_gen_factory_base_01_macro,Zyarth's Dominion X,missilecomponents,buy,,split,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OVH-823,[0x26ed3],station_gen_factory_base_01_macro,Zyarth's Dominion X,smartchips,buy,,split,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OVP-117,[0xd6b1],station_gen_factory_base_01_macro,Pious Mists IV,dronecomponents,buy,,paranid,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OVP-117,[0xd6b1],station_gen_factory_base_01_macro,Pious Mists IV,smartchips,buy,,paranid,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OWI-405,[0x6f0d9],station_gen_factory_base_01_macro,Fires of Defeat,smartchips,buy,,freesplit,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OWX-013,[0x99ef8],station_gen_factory_base_01_macro,Pious Mists XI,dronecomponents,buy,,paranid,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OWX-013,[0x99ef8],station_gen_factory_base_01_macro,Pious Mists XI,smartchips,buy,,paranid,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OYB-053,[0x4535b],station_xen_defence_base_01_macro,The Void,energycells,buy,,xenon,0.0,15.0,0.0,15.0,,19.0,16.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OYU-457,[0x9f229],station_gen_factory_base_01_macro,Cardinal's Redress,missilecomponents,buy,,holyorder,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OYU-457,[0x9f229],station_gen_factory_base_01_macro,Cardinal's Redress,smartchips,buy,,holyorder,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OZC-699,[0x89099],station_gen_factory_base_01_macro,Antigone Memorial,dronecomponents,buy,,antigone,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OZC-699,[0x89099],station_gen_factory_base_01_macro,Antigone Memorial,energycells,buy,,antigone,0.0,0.0,0.0,0.0,,19.0,16.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OZC-699,[0x89099],station_gen_factory_base_01_macro,Antigone Memorial,smartchips,buy,,antigone,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
OZJ-414,[0x25630],station_gen_factory_base_01_macro,Reflected Stars,smartchips,buy,,boron,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PAC-481,[0x9efec],station_gen_factory_base_01_macro,Cardinal's Redress,missilecomponents,buy,,holyorder,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PAO-052,[0x622e],station_gen_factory_base_01_macro,Tharka's Ravine XXIV,smartchips,buy,,freesplit,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PBP-443,[0x10f66],station_gen_factory_base_01_macro,Tharka's Ravine XVI,missilecomponents,buy,,freesplit,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PBP-443,[0x10f66],station_gen_factory_base_01_macro,Tharka's Ravine XVI,smartchips,buy,,freesplit,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PCK-860,[0x24ddc],station_gen_factory_base_01_macro,Reflected Stars,smartchips,buy,,boron,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PCU-640,[0x3efa5],station_gen_factory_base_01_macro,Circle of Deceit,metallicmicrolattice,buy,,pioneers,0.0,0.0,0.0,0.0,,53.5,50.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PCU-640,[0x3efa5],station_gen_factory_base_01_macro,Circle of Deceit,siliconcarbide,buy,,pioneers,0.0,0.0,0.0,0.0,,1520.5,1414.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PDI-537,[0x89c65],station_gen_factory_base_01_macro,Antigone Memorial,missilecomponents,buy,,antigone,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PDI-537,[0x89c65],station_gen_factory_base_01_macro,Antigone Memorial,smartchips,buy,,antigone,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PED-987,[0x78550],station_gen_factory_base_01_macro,Second Contact II Flashpoint,dronecomponents,buy,,antigone,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PED-987,[0x78550],station_gen_factory_base_01_macro,Second Contact II Flashpoint,missilecomponents,buy,,antigone,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PED-987,[0x78550],station_gen_factory_base_01_macro,Second Contact II Flashpoint,smartchips,buy,,antigone,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PEJ-489,[0x6465c],station_gen_factory_base_01_macro,Holy Vision,missilecomponents,buy,,holyorder,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PEJ-489,[0x6465c],station_gen_factory_base_01_macro,Holy Vision,smartchips,buy,,holyorder,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PEV-049,[0x53e7a],station_gen_factory_base_01_macro,Memory of Profit IX,smartchips,buy,,teladi,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PFQ-917,[0x92c2],station_gen_factory_base_01_macro,Trinity Sanctum III,missilecomponents,buy,,paranid,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PFQ-917,[0x92c2],station_gen_factory_base_01_macro,Trinity Sanctum III,smartchips,buy,,paranid,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,energycells,buy,,paranid,0.0,0.0,0.0,0.0,,19.0,16.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PGI-932,[0x60c52],station_par_tradestation_base_01_macro,Cardinal's Domain,missilecomponents,buy,input,paranid,0.0,0.0,0.0,0.0,66225.0,11.0,9.0,596025.0,0.0,0.5,,0.053,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PGJ-828,[0x1715d],station_xen_defence_base_01_macro,Matrix #598,energycells,buy,,xenon,0.0,0.0,0.0,0.0,,19.0,16.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PHH-629,[0x19636],station_gen_factory_base_01_macro,Eighteen Billion,dronecomponents,buy,,ministry,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PIF-219,[0x84ba9],station_gen_factory_base_01_macro,Hatikvah's Choice III,missilecomponents,buy,,argon,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PIP-362,[0x1b98b],station_gen_factory_base_01_macro,Second Contact VII,missilecomponents,buy,,antigone,0.0,0.0,0.0,0.0,,11.0,9.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PIP-362,[0x1b98b],station_gen_factory_base_01_macro,Second Contact VII,smartchips,buy,,antigone,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PJD-949,[0x25738],station_gen_factory_base_01_macro,Reflected Stars,smartchips,buy,,boron,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PJO-375,[0x6a8b4],station_gen_factory_base_01_macro,Mercury,metallicmicrolattice,buy,,terran,0.0,0.0,0.0,0.0,,53.5,50.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PKL-731,[0x751b0],station_gen_factory_base_01_macro,Heart of Acrimony II,dronecomponents,buy,,freesplit,0.0,0.0,0.0,0.0,,1028.0,914.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PKL-731,[0x751b0],station_gen_factory_base_01_macro,Heart of Acrimony II,smartchips,buy,,freesplit,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
PLY-718,[0x2d695],station_gen_factory_base_01_macro,Second Contact XI,smartchips,buy,,antigone,0.0,0.0,0.0,0.0,,63.0,57.0,,,0.5,,-0.039,,supplies/per-ware-constant,none,,,2.995,0.25,29,8,0.556537,separate-book
